site_url,exp,desc,night,event,lat,lon,addr,whour
/sakura/4/20/50816.html,4月下旬,園内入り口から100mにわたって両脇にサクラがあり、サクラのトンネルを歩くことができます。県内では遅咲きの方で、他の名所が葉桜になる頃に見頃を迎えます。,,さくらまつり(4/15),37.336023389899,137.13702515484,鳳珠郡能登町字上町口部1-1,24時間(売店は9:00-17:30)
/sakura/9/48/50540.html,3月下旬～4月上旬,「日本さくら名所100選」にも選ばれ長い歴史を持つ母智丘公園は、見事な桜並木が約2kmにも及び、さながらサクラのトンネルのようで、南九州随一のサクラの名所となっています。丘の頂上にある母智丘神社から見下ろす桜並木もまた格別です。,,,31.749647393994,131.01056478238,都城市横市町6633,24時間
/sakura/9/48/50985.html,3月下旬～4月中旬,高鍋城の城跡を整備した小高い丘の上にある公園で、城の面影を残す石垣に土塁などが残っています。様々な歴史遺産が散りばめられた園内には、約1000本ものサクラが植えられ、3月下旬頃から綺麗な桜色に包まれます。開花期間中はライトアップも行われ、夜桜も楽しむことができます。,,,32.122971995346,131.50295844761,児湯郡高鍋町大字上江1345,24時間
/sakura/9/48/50982.html,3月上旬～3月中旬,堀切峠は眼下に広がる太平洋、海岸線に続く波状岩「鬼の洗濯板」、フェニックス並木など日南海岸随一の雄大な景観が展望できます。バス利用の際は、「堀切峠」から「折生迫」の沿道に群生するサクラを車窓から眺めることができます。,,,31.775567645367,131.48249279044,宮崎市折生迫,24時間
/sakura/9/48/50574.html,3月中旬～4月上旬,春にはサクラが綺麗に咲き誇り、散策園路内にある展望台からは日向灘が一望できます。大人から子供まで楽しめる都市公園です。,,久峰公園さくらまつり(4月上旬),32.022007717281,131.46060914731,宮崎市佐土原町下那珂13754,8:30-22:00
/sakura/9/48/50584.html,3月下旬～4月上旬,「原田家のしだれ桜」は、町天然記念物に指定されている浄専寺のシダレザクラの子だと言われています。【ご注意:民家のため庭先に入ることはできませんが、道路沿いから観賞が可能です。】,,,32.672154794631,131.21226188814,西臼杵郡五ヶ瀬町大字三ヶ所宮の原,24時間
/sakura/4/20/55847.html,4月中旬～4月下旬,能登鹿島駅には「能登さくら駅」の通称があり、春には100本のサクラがトンネルを作って降り立つ人々を華やかに出迎えます。,,,37.179700293586,136.89788377456,鳳珠郡穴水町字曽福,24時間
/sakura/4/19/50123.html,4月上旬～4月中旬,昭和27年に堤防道路沿いに植えられた桜並木は大きく育ち見応えがあります。その他、色々な遊具で楽しめるわんぱく広場、野球・テニス・サッカー・ラクビーの専用施設などがあります。緑の広々とした芝生と多くの木々が木陰をつくり、子供から年配の方まで楽しく憩える公園です。,,,36.693610378314,137.28138053714,中新川郡立山町利田,24時間
/sakura/4/19/50825.html,4月上旬～4月中旬,約200mも続く桜並木は、主要地方道新湊・庄川線の名物となっており、片側だけとはいえ、満開になると道に覆い被さってくる程で圧巻です。,,,36.737181248028,137.04900343044,射水市犬内50,24時間
/sakura/4/19/51071.html,4月上旬～4月中旬,堤防に1200m、約280本のソメイヨシノが地元の皆さんの手で大切に維持管理されています。舟川の右岸は、枝を垂らしたサクラのトンネルができあがり思わず歩きたくなる場所。残雪の北アルプスを背景に、チューリップや菜の花が桜並木と一体となって織りなす彩り豊かな「あさひ舟川 春の四重奏」は、他にはない見事な景観です。,,,36.939052012023,137.54036203644,下新川郡朝日町舟川新,24時間
/sakura/4/19/50830.html,4月上旬,富山市民俗民芸村は富山県のほぼ中央、呉羽丘陵の一角にある文化施設です。資料館の中には、民家を移築してあるものもあり、サクラと建物との調和も見所です。また、サクラに続いてツバキのシーズンがやってきます。,,,36.709007068144,137.18820994801,富山市安養坊1118-1,9:00-17:00
/sakura/4/19/55850.html,4月上旬～4月中旬,植物園の中央に300mにわたって咲き誇る桜並木が、花のトンネルを形づくります。【ご案内:70才以上の方の入園は、通年無料です。】,(さくらまつり期間中の4日間のみ),第7回さくらまつり(4月中旬),36.660319532104,137.18227411097,富山市婦中町上轡田42,"9:00-17:00(さくらまつり期間中は20:30まで,入園は閉園30分前まで)"
/sakura/4/19/55830.html,4月上旬～4月中旬,桜まつりの期間中は、園内に850個のボンボリを取り付け昼夜賑わいます。平成2年「日本さくら名所100選」に選定されています。,,桜まつり(4/1-15),36.749454863403,137.02248241448,高岡市古城1-9,24時間
/sakura/4/19/51069.html,4月上旬～4月中旬,佐々成政や富山前田家の居城だった富山城址に整備された公園です。サクラの名所としても有名で、天守閣や石垣、お濠の水面に映る満開のサクラが織りなす風景は圧巻です。,,,36.692807564885,137.21145070748,富山市本丸,24時間
/sakura/4/19/55843.html,4月上旬～4月中旬,約1kmにわたり遊歩道沿いに桜並木が続きます。4月中旬には、ごんべ祭りが開催されます。,,,36.611730749643,137.30450942503,富山市上滝,24時間
/sakura/4/19/55849.html,4月中旬～4月下旬,八尾市街地から立山連峰までが一望できる高台の公園。園内にある桜並木には、ヤエザクラ等約1000本が咲き誇ります。品種によっては、6月上旬まで楽しむことができます。,,,36.573885026957,137.13305969956,富山市八尾町諏訪町,24時間
/sakura/4/19/55828.html,4月上旬～4月中旬,公園中央の池と芝生野外ステージを囲むように、ソメイヨシノが咲き乱れます。四阿からの眺めは一幅の錦絵を思わせます。,,城山お花見祭り(4月上旬),36.68156382254,136.86226872801,小矢部市城山町,24時間
/sakura/4/20/51029.html,4月中旬～4月下旬,桜の広場に沢山のサクラが咲きます。園路にはシダレザクラもありとても綺麗です。,,,37.030346967521,136.99031661612,七尾市万行町43-188,24時間
/sakura/4/20/55824.html,4月上旬～4月中旬,兼六園のサクラは、シオガマザクラ・フゲンゾウ・ウコン・ソメイヨシノなど品種が多く、兼六園菊桜や兼六園熊谷桜、旭桜など貴重なものもあります。,(観桜期の7日間限定(18:00-21:30)),,36.561943536504,136.66251461403,金沢市兼六町1-4,7:00-18:00(10/16-2月は8:00-17:00)
/sakura/4/20/50401.html,4月上旬～4月中旬,古色蒼然たる総欅造りの伽藍をバックに、幹に苔むした老木が見事なサクラを咲かせ、そのコントラストがとても素晴らしいです。,,,37.286315321787,136.77058223919,輪島市門前町門前1-18甲,8:00-17:00
/sakura/2/7/52524.html,4月上旬～4月下旬,元禄8年(1695年)、仙台藩四代藩主伊達綱村公が生母三沢初子の冥福を祈り、榴岡に釈迦堂を建立し1000本のサクラを植えて四民遊覧の地としたことにはじまり、現在は当時のサクラ(1本)とその後に植えたサクラを含め、19種類約370本のサクラがあります。また、面積11.3haの園内には、芝生広場、遊具広場、仙台市歴史民俗資料館があり、多くの市民の憩いの場となっています。,,桜まつり(4月上旬-下旬),38.260182009581,140.89680164328,仙台市宮城野区五輪1-301-3外,24時間
/sakura/2/7/52515.html,4月中旬～5月上旬,国の天然記念物「鹽竈桜」は、例年5月上旬頃が見頃です。,,神々の花灯り(4月中旬),38.319158267101,141.01476146938,塩竈市一森山1-1,24時間(開門時間は5:00-20:00)
/sakura/9/47/50760.html,3月下旬～4月上旬,130本のソメイヨシノが満開になると亀山公園がピンク色に染まります。,,,33.315277218767,130.92830561467,日田市中ノ島町,24時間
/sakura/9/47/50532.html,3月下旬～4月上旬,「日本さくら名所100選」に数えられており、景色は絵のような美しさです。,,,32.968994032379,131.4073434096,竹田市竹田,9:00-17:00
/sakura/9/47/50981.html,3月下旬～4月上旬,大友宗麟によって築城された臼杵城。現在は城跡となり、県南一のサクラの名所です。桜まつり期間中はライトアップやさまざまな催しが行われます。,,,33.120835219845,131.80154523359,臼杵市臼杵91,24時間
/sakura/3/22/54613.html,4月中旬,河口湖の景勝地に位置しており、一番の見所はソメイヨシノがずらりと並ぶ表参道です。散り際も美しいサクラです。,,,35.510584634156,138.7458270091,南都留郡富士河口湖町勝山3951-1,24時間
/sakura/3/22/50880.html,3月下旬～4月上旬,旧法眼寺境内の南側にあるイトザクラは町指定の天然記念物です。,,,35.299542122204,138.44204667466,南巨摩郡南部町本郷1547,24時間
/sakura/3/22/50213.html,4月上旬～4月中旬,コヒガンザクラ、ソメイヨシノ、シダレザクラ、オオヤマザクラと順次開花を楽しめます。境内に多くのサクラが植えられているので、遠くから見ても寺の位置がわかるほど一面桜色に染まります。,,,35.655862898943,138.7431446299,甲州市勝沼町勝沼3559,9:00-16:30
/sakura/9/48/50541.html,3月下旬～4月上旬,小高い山頂に位置する遊歩道のある公園。公園に通じる市道沿い約1kmに桜並木があり、周囲の風景に溶け込んだサクラが訪れる人々の心を和ませます。,(垂水公園桜まつり期間中のみ),垂水公園桜まつり(3月下旬-4月上旬),31.990680336857,131.40486760267,宮崎市大字瓜生野5724-1 他,24時間
/sakura/9/48/50542.html,3月下旬～4月上旬,樹齢約300年の浄専寺のシダレザクラは、県天然記念物に指定され、毎年3月下旬から4月上旬頃に淡紅色の美しい花を咲かせます。,(8分咲き-散り始めまでライトアップあり(日没-21:00)),,32.671279803052,131.2130258766,西臼杵郡五ヶ瀬町大字三ヶ所宮の原8701,24時間
/sakura/9/48/50569.html,3月下旬～4月上旬,約700mの桜並木が、隣近して咲く30万本のナノハナと見事なコントラストを描きます。,(花まつり期間中のみ),西都花まつり(3月下旬-4月上旬),32.118902019019,131.38648964736,西都市大字三宅西都原,24時間
/sakura/4/19/50826.html,4月上旬～4月中旬,園内の「水辺の広場」「桜の斜面」「多目的広場」などでサクラが楽しめます。広場に座って花見をしたり、春の日差しの中を散策したり、思い思いにサクラを満喫できます。,,,36.700337198524,137.08619632085,射水市中太閤山19,24時間
/sakura/4/19/55844.html,4月中旬,自然に恵まれた丘陵からの景観は富山湾までも一望でき、開花時にはサクラの名所として多数の人が訪れます。,,,36.866516470128,137.47630896104,黒部市宮野44,24時間
/sakura/4/19/55846.html,4月上旬～4月中旬,富山市中心部を流れる松川は、かつては富山城の天然の外濠であり、また富山藩の河川舟運路でもあった神通川のなごり川です。現在は「日本さくら名所100選」に選定され、富山県随一のサクラの名所として全国にその名が知られています。開花期間中は両岸から咲くサクラのトンネルを行く「お花見遊覧船」の運航があり、船内では船長が富山の歴史や松川辺りの見所を楽しく案内してくれます。,,全日本チンドンコンクール(4月上旬),36.69444334962,137.21264253192,富山市本丸1-34,24時間(松川遊覧船の運航は平日9:30-17:00・土日9:00-17:30)
/sakura/9/48/50613.html,3月下旬～4月上旬,3000本のサクラと5万本のツツジが来場者を出迎えます。園内には、宿泊・温泉施設・リフト・グラススキー場等があり、1年中楽しめる公園です。,,,31.825166018295,131.13570868067,都城市高城町石山4195,24時間
/sakura/9/48/50984.html,3月下旬～4月上旬,綾の馬事公苑では、1300本のソメイヨシノとナノハナが咲き誇る中、乗馬体験や引き馬体験を通して直接馬と触れ合い、雄大な綾の自然を体感することができます。また、直径28mの花時計には季節の花々が彩りを添え、春を楽しむことができます。,,,32.004383216158,131.24172557094,東諸県郡綾町大字北俣2687,9:00-17:30
/sakura/9/48/50604.html,3月中旬～3月下旬,2012年にユネスコエコパークに登録された綾町の照葉樹林地帯に、ヤマザクラが咲き誇ります。緑輝く森に浮かぶ淡い桜色が非常に美しく、大吊橋までの行程でも、大吊橋の上からでも素晴らしい眺望が楽しめます。,,春競馬(3月下旬(予定)),32.029457792985,131.19430379266,東諸県郡綾町大字南俣5698,8:30-17:00(4-9月は8:30-18:00)
/sakura/9/48/50605.html,3月下旬～4月上旬,天岩戸開き神話で有名な天岩戸神社の近くにある温泉です。4月上旬に行われる「天岩戸温泉桜まつり」では、仮設ステージで地域住民の余興や伝統芸能が披露され、特産品販売などで賑わいます。,,,32.725463118237,131.34480855683,西臼杵郡高千穂町大字岩戸58,24時間
/sakura/4/18/50115.html,4月中旬～5月上旬,200本のソメイヨシノが咲きそろう桜遊園は、ヘラブナ釣りの穴場としても有名です。遊歩道も整備され市民の憩いの場となっています。,,,37.846078851955,139.0220859264,新潟市南区鷲ノ木新田,24時間
/sakura/4/18/50774.html,3月上旬～5月下旬,栽培種の100種約300本が植栽されています。黄色いサクラや緑色のサクラなど珍しい品種のほか、秋から冬にかけて楽しめるものもあり、四季折々に咲き乱れる花を通じて自然のもつ美しさや力強さを感じることができます。また、さくらハウスの「桜図鑑」も見所のひとつです。,,,38.018844351073,139.39592645497,新発田市貝屋,24時間
/sakura/4/18/51052.html,4月中旬～4月下旬,自然に親しめるキャンプ場、大荒川沿いに咲き乱れます。,,,37.820992641841,139.31183238588,阿賀野市畑江23,24時間
/sakura/3/23/50609.html,4月上旬～4月中旬,真正面に見える有明山(信濃富士)とソメイヨシノの桜並木がとても美しいです。地元自治会が手入れをして管理をしています。,,,36.376273916826,137.89666852565,北安曇郡池田町大字中鵜,24時間
/sakura/3/23/50109.html,4月中旬～4月下旬,推定樹齢850年。樹勢は今も盛んで、根回りの大きさなどは県下で右に出るものはない名木です。,,,36.776208479791,138.39534060467,下高井郡山ノ内町大字夜間瀬637-2,24時間
/sakura/3/23/55102.html,4月上旬～4月中旬,「上田城千本桜まつり」の期間中は、夜桜のライトアップや特設ステージでのイベント、観光物産展などが行われます。,,,36.403073573906,138.24527800187,上田市二の丸,24時間
